11.621,-376,52,16452,25,-4,-1822
11.625,164,182,16380,28,-25,-1826
11.634,402,310,16384,26,-17,-1848
11.638,320,352,16330,21,-4,-1861
11.642,320,352,16330,21,-4,-1861
11.646,428,342,16272,15,9,-1872
11.65,488,224,16408,9,22,-1884
11.659,332,48,16382,5,43,-1901
11.663,350,-102,16408,10,53,-1906
11.667,324,-118,16392,18,60,-1909
11.671,324,-118,16392,18,60,-1909
11.675,372,-150,16360,29,68,-1913
11.684,302,60,16434,46,91,-1917
11.688,-258,178,16484,52,98,-1920
11.692,-258,178,16484,52,98,-1920
11.696,-1052,422,16390,51,73,-1918
11.7,-1012,582,16316,39,23,-1912
11.709,336,250,16352,5,-31,-1901
11.713,736,202,16284,-1,-17,-1900
11.717,736,202,16284,-1,-17,-1900
11.721,1040,26,16272,-1,13,-1902
11.724,832,18,16342,1,52,-1901
11.733,-802,-94,16392,12,66,-1890
11.737,-718,-114,16518,20,28,-1876
11.741,-718,-114,16518,20,28,-1876
11.745,-100,-44,16468,25,-7,-1862
11.749,686,-96,16376,32,-14,-1851
11.759,672,406,16368,42,37,-1834
11.763,184,856,16290,30,55,-1822
11.767,184,856,16290,30,55,-1822
11.77,-84,1006,16252,-1,61,-1807
11.774,-252,540,16304,-37,57,-1787
11.784,66,-592,16490,-44,37,-1730
11.788,-6,-662,16584,-11,40,-1699
11.791,-6,-662,16584,-11,40,-1699
11.795,-530,-574,16482,30,43,-1670
11.809,-86,1160,16162,48,-12,-1582
11.816,634,498,16244,10,-8,-1560
11.82,970,94,16328,-8,18,-1544
11.824,358,10,16346,-10,50,-1528
11.834,-832,134,16392,-11,42,-1492
11.837,-478,-62,16388,-10,14,-1472
11.841,-478,-62,16388,-10,14,-1472
11.844,18,-238,16458,4,-1,-1448
11.85,390,-76,16364,20,2,-1434
11.863,182,402,16258,-19,18,-1402
11.866,182,402,16258,-19,18,-1402
11.884,-78,-190,16498,-15,13,-1346
11.891,-44,-136,16440,0,7,-1336
11.899,70,-36,16394,28,-1,-1331
11.908,270,244,16356,38,5,-1338
11.912,270,244,16356,38,5,-1338
11.919,196,358,16314,27,27,-1360
11.934,-6,272,16424,-14,18,-1404
11.937,236,94,16384,-19,18,-1412
11.942,236,94,16384,-19,18,-1412
11.946,230,28,16380,-18,23,-1429
11.95,320,-126,16414,-12,33,-1435
11.958,20,-40,16404,3,41,-1464
11.966,-26,46,16424,10,39,-1483
11.97,-84,162,16404,11,31,-1498
11.974,-38,-10,16452,8,24,-1514
11.983,72,-32,16418,14,22,-1547
11.987,72,-32,16418,14,22,-1547
11.995,64,54,16342,20,21,-1580
11.999,238,56,16314,18,16,-1594
12.011,86,432,16362,7,26,-1626
12.019,44,210,16416,-9,36,-1651
12.023,66,-20,16406,-7,47,-1664
12.032,-294,238,16378,0,56,-1676
12.036,-376,270,16342,2,46,-1687
12.039,-102,16,16316,0,25,-1697
12.043,32,-140,16468,-2,17,-1706
12.047,2,-132,16434,3,14,-1716
12.056,-18,20,16380,2,6,-1725
12.06,-98,24,16348,-2,0,-1732
12.064,-124,112,16392,-3,-5,-1738
12.068,86,-18,16368,-3,-5,-1742
12.072,86,-18,16368,-3,-5,-1742
12.08,366,-158,16368,7,16,-1746
12.085,304,-182,16416,18,34,-1744
12.088,100,-280,16360,29,41,-1740
12.092,-108,-194,16342,39,39,-1735
12.096,-108,-194,16342,39,39,-1735
12.105,-238,590,16374,43,24,-1723
12.109,-104,622,16314,25,21,-1715
12.113,70,430,16364,3,24,-1707
12.117,70,430,16364,3,24,-1707
12.121,162,120,16364,-12,32,-1699
12.125,128,-90,16432,-13,42,-1688
12.135,-446,-320,16398,10,44,-1662
12.139,-460,-180,16440,27,26,-1646
12.143,-330,180,16462,37,6,-1631
12.146,-330,180,16462,37,6,-1631
12.155,102,258,16294,29,-14,-1604
12.159,186,244,16390,24,-9,-1596
12.163,228,226,16348,21,-2,-1590
12.167,280,278,16344,16,8,-1585
12.171,280,278,16344,16,8,-1585
12.175,304,448,16306,5,16,-1582
12.184,418,234,16294,-22,45,-1580
12.188,512,86,16350,-31,64,-1579
12.193,-66,40,16376,-34,80,-1575
12.197,-66,40,16376,-34,80,-1575
12.206,-1048,-348,16480,-12,48,-1561
12.21,-814,-330,16442,24,12,-1550
12.214,-330,-146,16374,47,-10,-1540
12.218,30,-60,16370,49,-12,-1532
12.222,30,-60,16370,49,-12,-1532
12.23,578,276,16336,29,-8,-1529
12.234,694,180,16328,19,9,-1531
12.238,496,336,16292,14,39,-1534
12.242,12,710,16386,3,60,-1535
12.246,12,710,16386,3,60,-1535
12.25,-332,346,16398,-18,63,-1532
12.259,-1178,70,16478,7,43,-1519
12.263,-770,94,16338,26,-3,-1514
12.267,-770,94,16338,26,-3,-1514
12.27,34,-232,16336,25,-24,-1508
12.274,280,-166,16382,26,-2,-1503
12.284,12,236,16384,17,20,-1491
12.288,-126,52,16388,7,13,-1482
12.296,-176,6,16382,7,19,-1470
12.305,-160,186,16380,12,20,-1445
12.309,-106,174,16372,8,11,-1432
12.313,-102,116,16324,5,5,-1422
12.317,146,-84,16322,7,9,-1397
12.321,146,-84,16322,7,9,-1397
12.325,110,94,16342,9,18,-1376
12.334,282,178,16366,9,26,-1337
12.338,472,116,16352,4,33,-1319
12.341,472,116,16352,4,33,-1319
12.345,426,180,16348,-3,41,-1302
12.349,148,276,16426,-12,47,-1283
12.358,-282,28,16432,-28,57,-1237
12.362,-676,-64,16476,-17,40,-1207
12.366,-676,-64,16476,-17,40,-1207
12.37,-208,-220,16372,3,14,-1168
12.374,-308,128,16370,9,14,-1127
12.382,-90,168,16360,-4,12,-1042
12.386,-90,168,16360,-4,12,-1042
12.39,-212,106,16348,-5,14,-997
12.394,-196,6,16372,-4,18,-950
12.399,-268,28,16414,-3,18,-903
12.408,-376,62,16420,4,10,-813
12.412,-376,62,16420,4,10,-813
12.416,-208,-18,16372,7,5,-769
12.42,-240,124,16302,7,4,-726
12.424,-74,88,16328,6,3,-685
12.432,-128,150,16386,5,7,-610
12.436,-128,150,16386,5,7,-610
12.44,-128,110,16370,3,5,-575
12.444,-196,148,16460,2,6,-541
12.448,-88,60,16398,0,6,-508
12.457,-126,160,16386,0,6,-445
12.461,-126,160,16386,0,6,-445
12.465,-76,202,16380,1,6,-413
12.469,-48,26,16394,-1,4,-383
12.473,12,-62,16434,0,5,-355
12.482,332,736,16298,-6,4,-302
12.486,332,736,16298,-6,4,-302
12.49,820,1038,16246,-30,21,-316
12.494,652,1126,16400,-60,50,-370
12.499,448,1404,16304,-84,66,-458
12.508,1422,1068,16344,-166,54,-702
12.516,958,788,16524,-189,85,-834
12.52,576,-14,16784,-179,82,-961
12.524,-506,-1552,16486,-111,74,-1079
12.532,692,-116,16512,67,-1,-1336
12.536,692,-116,16512,67,-1,-1336
12.54,372,200,16432,68,6,-1447
12.544,480,-66,16340,65,18,-1544
12.548,-262,-28,16312,73,19,-1626
12.557,-8,-312,16338,88,-5,-1700
12.561,-316,-262,16388,108,-10,-1759
12.565,-60,-358,16356,121,-13,-1806
12.569,252,-352,16360,122,-14,-1843
12.573,330,-612,16386,100,0,-1874
12.581,-98,-558,16348,85,17,-1902
12.585,384,-558,16292,70,5,-1921
12.589,80,-486,16296,41,20,-1934
12.594,-56,-524,16294,15,24,-1936
12.598,-644,-868,16372,0,37,-1925
12.608,-924,-1086,16456,48,17,-1899
12.612,-236,-644,16328,63,-7,-1890
12.616,-236,-644,16328,63,-7,-1890
12.62,70,-584,16234,35,-6,-1887
12.624,200,-616,16374,13,10,-1891
12.633,-58,-286,16384,25,25,-1907
12.637,104,-266,16376,23,1,-1917
12.641,104,-266,16376,23,1,-1917
12.646,462,-280,16360,12,-25,-1928
12.65,814,-604,16318,9,-27,-1936
12.658,464,104,16370,30,28,-1938
12.662,254,204,16316,23,30,-1948
12.667,254,204,16316,23,30,-1948
12.67,82,180,16372,7,34,-1959
12.674,-76,20,16382,-4,36,-1971
12.683,-176,-254,16380,13,52,-1993
12.687,-570,-96,16360,34,50,-2009
12.691,-570,-96,16360,34,50,-2009
12.695,-350,136,16246,34,16,-2029
12.699,124,-136,16300,14,-9,-2052
12.71,106,-378,16402,17,12,-2094
12.715,-74,-154,16434,21,17,-2111
12.719,-106,-68,16374,15,2,-2129
12.723,-164,50,16432,7,-17,-2142
12.732,228,-276,16386,0,-25,-2148
12.736,398,-572,16384,4,-4,-2147
12.74,554,-794,16416,18,24,-2136
12.744,382,-302,16416,40,43,-2119
12.748,364,116,16422,51,46,-2101
12.757,160,452,16352,44,37,-2083
12.761,226,458,16260,25,36,-2064
12.765,270,374,16276,4,43,-2039
12.769,294,300,16284,-17,58,-2008
12.773,294,244,16274,-37,78,-1973
12.782,-418,-140,16428,-50,94,-1936
12.786,-1464,-390,16446,-44,69,-1894
12.79,-1236,-634,16424,-24,15,-1846
12.794,-230,-1036,16460,1,-16,-1795
12.798,178,-790,16410,35,0,-1738
12.807,370,-292,16414,58,13,-1684
12.811,420,270,16356,61,17,-1643
12.815,448,544,16252,44,31,-1611
12.819,160,630,16282,16,47,-1585
12.823,-74,648,16266,-15,54,-1563
12.832,78,-420,16398,-64,65,-1521
12.836,78,-420,16398,-64,65,-1521
12.84,-1308,-562,16662,-44,82,-1493
12.844,-728,-292,16452,4,29,-1458
12.848,84,-544,16402,0,2,-1437
12.857,-390,78,16408,24,19,-1433
12.861,-390,78,16408,24,19,-1433
12.865,310,-130,16348,11,-13,-1434
12.87,496,-414,16318,5,11,-1434
12.874,78,-124,16390,15,35,-1436
12.883,356,-166,16328,-1,22,-1479
12.887,0,146,16332,-3,27,-1501
12.891,0,146,16332,-3,27,-1501
12.895,140,48,16326,-11,16,-1527
12.899,314,-242,16382,-19,22,-1551
12.908,-248,40,16394,14,15,-1597
12.913,114,-136,16296,12,-5,-1622
12.917,378,-290,16318,-3,1,-1644
12.921,378,-290,16318,-3,1,-1644
12.93,84,-318,16392,-6,33,-1696
12.934,46,-416,16396,-3,28,-1735
12.938,-94,-434,16384,2,30,-1772
12.942,-86,-320,16416,10,25,-1807
12.946,-86,-320,16416,10,25,-1807
12.955,448,-736,16358,9,20,-1864
12.959,274,-580,16418,17,32,-1881
12.963,-170,-388,16396,23,26,-1893
12.967,-168,-534,16410,30,9,-1892
12.971,-168,-534,16410,30,9,-1892
12.98,324,-438,16386,60,2,-1853
12.984,384,-188,16364,70,13,-1825
12.988,356,138,16330,70,23,-1792
12.993,328,346,16298,66,27,-1759
12.997,328,346,16298,66,27,-1759
13.005,598,200,16260,43,72,-1687
13.009,-22,276,16422,29,97,-1646
13.014,-928,24,16422,17,90,-1601
13.018,-914,156,16326,10,49,-1551
13.022,-914,156,16326,10,49,-1551
13.031,136,4,16380,-18,6,-1452
13.035,172,-26,16304,-24,15,-1409
13.039,-50,-194,16336,-26,29,-1358
13.043,-326,-312,16386,-22,27,-1307
13.047,-390,-190,16428,-16,14,-1259
13.056,-146,-88,16438,-11,3,-1214
13.06,280,-256,16402,-6,6,-1172
13.064,314,-134,16408,1,22,-1131
13.068,-196,-26,16356,5,34,-1096
13.072,-480,74,16376,3,29,-1067
13.081,-322,188,16346,-6,14,-1043
13.085,258,-104,16326,-16,8,-1024
13.089,480,-242,16316,-14,21,-1004
13.093,110,28,16342,-11,35,-986
13.097,-106,104,16432,-16,34,-977
13.106,-350,204,16480,-7,23,-975
13.11,-466,286,16524,22,11,-976
13.115,128,596,16340,33,-3,-981
13.119,534,308,16362,6,-4,-992
13.123,698,-130,16382,-18,19,-990
13.132,136,-222,16408,-15,41,-985
13.136,-338,20,16326,-7,34,-991
13.14,-2,-250,16360,-9,14,-1006
13.144,230,-278,16368,-8,6,-1027
13.148,186,76,16338,-6,6,-1052
13.156,84,268,16348,-13,0,-1090
13.16,340,70,16334,-34,-7,-1138
13.164,778,-722,16328,-56,17,-1189
13.168,350,-750,16420,-56,62,-1238
13.172,-66,-634,16538,-28,65,-1293
13.182,50,-888,16478,16,25,-1348
13.185,94,-674,16408,49,0,-1393
13.19,402,-484,16400,68,-4,-1425
13.194,280,-86,16348,73,2,-1435
13.197,392,68,16142,55,4,-1449
13.207,376,-220,16248,-5,18,-1449
13.211,68,-536,16354,-50,44,-1436
13.215,-234,-614,16518,-37,63,-1429
13.219,-522,-522,16566,10,42,-1432
13.223,-198,-376,16500,67,-5,-1434
13.233,872,-106,16198,54,-7,-1430
13.237,680,-380,16336,3,27,-1428
13.241,680,-380,16336,3,27,-1428
13.245,104,-432,16450,-6,52,-1427
13.249,-450,-124,16506,24,43,-1419
13.258,230,340,16132,37,-11,-1399
13.262,728,-28,16232,-25,-4,-1390
13.266,728,-28,16232,-25,-4,-1390
13.27,808,-748,16412,-59,31,-1381
13.274,-370,-466,16624,-28,68,-1375
13.284,-196,642,16200,51,-19,-1412
13.288,1092,-228,16116,-9,-20,-1431
13.292,560,-652,16432,-48,59,-1436
13.296,560,-652,16432,-48,59,-1436
13.305,-176,-356,16456,32,5,-1508
13.309,722,-720,16164,47,-10,-1527
13.313,396,-504,16286,30,38,-1524
13.317,-212,-66,16386,24,41,-1522
13.321,-212,-66,16386,24,41,-1522
13.331,342,-304,16300,4,7,-1519
13.335,174,-260,16410,-8,14,-1507
13.339,102,-336,16358,-15,11,-1493
13.343,230,-476,16400,-13,14,-1468
13.347,230,-476,16400,-13,14,-1468
13.356,124,-158,16342,-1,19,-1442
13.36,62,-222,16356,-6,18,-1430
13.364,82,-358,16374,-1,22,-1410
13.368,-10,-414,16448,14,31,-1385
13.372,-246,-266,16368,34,31,-1358
13.382,98,-220,16368,51,10,-1298
13.386,98,-220,16368,51,10,-1298
13.39,138,52,16448,40,3,-1266
13.394,208,120,16298,29,6,-1234
13.398,320,8,16324,20,15,-1204
13.411,-8,88,16408,3,28,-1144
13.415,-28,-12,16434,0,25,-1115
13.419,176,48,16502,8,20,-1089
13.423,304,264,16436,18,17,-1064
13.432,196,408,16406,12,29,-1029
13.436,196,408,16406,12,29,-1029
13.44,64,416,16366,11,40,-1018
13.444,-168,436,16282,3,47,-1012
13.448,-204,372,16318,-15,38,-1013
13.457,-54,178,16332,-53,7,-1028
13.461,-54,178,16332,-53,7,-1028
13.465,256,22,16370,-69,-4,-1039
13.47,612,-252,16350,-78,-2,-1045
13.474,996,-660,16370,-73,20,-1046
13.482,-266,-196,16376,-41,66,-1042
13.486,-266,-196,16376,-41,66,-1042
13.49,-524,-222,16282,-35,52,-1044
13.495,-84,-456,16320,-34,31,-1045
13.499,406,-692,16420,-28,18,-1043
13.508,190,-520,16418,13,33,-1030
13.512,-100,-298,16304,26,30,-1030
13.516,-100,-298,16304,26,30,-1030
13.52,-264,-178,16354,28,15,-1035
13.53,90,-354,16362,31,-11,-1045
13.534,360,-504,16374,41,-10,-1046
13.538,310,-546,16386,54,-4,-1046
13.542,146,-434,16436,66,0,-1047
13.546,146,-434,16436,66,0,-1047
13.555,-46,-222,16380,80,-10,-1059
13.559,-64,-82,16362,80,-22,-1067
13.564,326,140,16276,77,-31,-1076
13.568,850,384,16228,65,-21,-1082
13.572,828,512,16186,36,4,-1085
13.58,302,486,16348,-3,26,-1087
13.585,-44,320,16362,-28,31,-1090
13.589,-272,268,16304,-48,20,-1094
13.593,52,-6,16330,-66,3,-1098
13.597,52,-6,16330,-66,3,-1098
13.605,832,-1042,16426,-58,31,-1089
13.609,204,-934,16458,-25,54,-1080
13.613,-254,-726,16408,6,50,-1078
13.618,-456,-678,16424,28,26,-1081
13.622,-456,-678,16424,28,26,-1081
13.632,572,-228,16258,89,-30,-1093
13.636,572,-228,16258,89,-30,-1093
13.64,742,232,16050,67,-11,-1090
13.644,634,54,16236,-1,12,-1085
13.648,398,-488,16412,-34,31,-1076
13.657,-332,-376,16406,17,25,-1052
13.661,-332,-376,16406,17,25,-1052
13.665,84,38,16200,26,2,-1037
13.669,570,-98,16238,-5,-5,-1021
13.673,766,-302,16352,-28,9,-1007
13.682,16,-418,16536,-9,49,-981
13.686,16,-418,16536,-9,49,-981
13.69,-198,-180,16446,16,40,-971
13.694,-14,262,16282,28,15,-966
13.698,342,424,16210,0,1,-963
13.707,386,-386,16476,-53,29,-963
13.711,386,-386,16476,-53,29,-963
13.715,-288,-254,16588,-16,38,-964
13.719,-416,60,16438,31,11,-973
13.723,-2,348,16324,41,-14,-987
13.733,706,-510,16376,-44,12,-1016
13.737,280,-806,16522,-41,47,-1029
13.748,-4,-608,16500,37,6,-1069
13.758,748,-196,16270,35,-4,-1115
13.762,852,-290,16362,13,13,-1139
13.766,852,-290,16362,13,13,-1139
13.77,654,-244,16376,3,30,-1167
13.774,198,-320,16468,4,40,-1191
13.783,-110,-52,16438,22,10,-1234
13.787,180,-12,16330,15,-6,-1249
13.791,180,-12,16330,15,-6,-1249
13.795,396,-178,16458,-8,-6,-1257
13.799,604,-684,16466,-13,6,-1259
13.809,48,-478,16380,36,27,-1246
13.813,62,-104,16382,39,11,-1236
13.817,346,68,16420,30,3,-1226
13.821,346,68,16420,30,3,-1226
13.83,438,352,16352,4,21,-1204
13.834,532,400,16252,-12,37,-1189
13.838,484,146,16352,-28,56,-1172
13.842,196,-10,16524,-30,69,-1155
13.846,196,-10,16524,-30,69,-1155
13.855,-86,390,16330,11,31,-1124
13.859,266,386,16280,-4,3,-1109
13.863,582,82,16342,-32,4,-1094
13.867,528,-56,16442,-45,36,-1078
13.871,528,-56,16442,-45,36,-1078
13.88,26,516,16376,-21,69,-1058
13.884,-310,-208,16428,-37,62,-1057
13.888,-12,-566,16446,-40,40,-1056
13.892,310,-764,16472,-26,26,-1051
13.896,310,-764,16472,-26,26,-1051
13.905,130,-640,16364,24,29,-1044
13.909,-92,-422,16450,45,24,-1048
13.913,-170,-294,16490,60,9,-1058
13.917,2,-132,16384,67,-10,-1075
13.921,2,-132,16384,67,-10,-1075
13.931,622,714,16230,42,-32,-1106
13.935,1134,384,16332,-3,-20,-1116
13.939,1124,24,16446,-31,28,-1116
13.944,466,22,16404,-30,68,-1115
13.948,62,-146,16408,-31,80,-1116
13.956,6,-210,16406,-33,74,-1121
13.961,-168,-252,16454,-32,59,-1128
13.965,-350,-230,16392,-27,41,-1132
13.969,-328,-454,16490,-19,17,-1136
13.973,-28,-744,16506,-1,-4,-1138
13.982,266,-1044,16504,69,-7,-1130
13.986,266,-1044,16504,69,-7,-1130
13.99,-114,-352,16508,105,-10,-1126
13.994,-116,724,16198,102,-36,-1119
13.998,512,216,16276,40,-76,-1106
14.008,832,-380,16308,-9,49,-1068
14.012,178,-100,16496,-18,101,-1052
14.016,-402,188,16492,-6,81,-1039
14.02,-402,188,16492,-6,81,-1039
14.024,-322,264,16452,11,8,-1027
14.034,484,-584,16250,8,-12,-996
14.038,180,-516,16340,0,36,-975
14.043,-14,-456,16450,-4,56,-957
14.047,-264,-210,16506,10,33,-939
14.055,-226,46,16430,32,-16,-922
14.06,266,24,16336,36,-45,-905
14.064,696,-372,16366,17,-22,-886
14.068,616,-384,16352,10,13,-875
14.072,312,-222,16378,21,34,-871
14.081,-16,196,16384,25,36,-869
14.085,-16,280,16406,28,7,-867
14.089,430,202,16356,29,-29,-869
14.093,832,130,16260,14,-21,-872
14.097,816,36,16354,-13,26,-877
14.106,504,198,16430,-30,64,-889
14.11,178,142,16596,-29,70,-909
14.114,22,512,16438,2,34,-933
14.118,226,586,16344,12,7,-963
14.122,494,290,16366,-5,-3,-995
14.131,830,-164,16350,-16,3,-1029
14.135,782,-190,16420,-14,19,-1063
14.14,594,-196,16424,-7,34,-1097
14.143,440,-230,16472,0,42,-1130
14.147,212,-190,16450,9,43,-1162
14.155,112,-250,16388,19,39,-1192
14.159,-50,-168,16408,29,31,-1218
14.163,-112,-156,16354,35,18,-1240
14.167,-190,184,16352,38,0,-1258
14.17,-190,184,16352,38,0,-1258
14.179,460,128,16286,-2,-32,-1268
14.183,842,-646,16436,-31,-27,-1262
14.187,788,-790,16466,-33,23,-1250
14.191,788,-790,16466,-33,23,-1250
14.196,128,-558,16598,-18,58,-1237
14.206,-86,334,16286,12,-26,-1215
14.21,750,-608,16258,-9,-46,-1200
14.214,672,-832,16322,-14,25,-1177
14.218,-262,-486,16466,-13,80,-1156
14.232,646,-254,16272,37,-67,-1118
14.235,646,-254,16272,37,-67,-1118
14.24,636,-256,16248,24,-6,-1096
14.244,198,-254,16422,4,46,-1077
14.248,-370,-146,16552,8,38,-1064
14.257,476,298,16328,51,-56,-1049
14.261,476,298,16328,51,-56,-1049
14.265,904,272,16194,32,-42,-1038
14.269,980,100,16268,2,7,-1028
14.273,554,82,16360,-23,55,-1019
14.283,-246,-120,16534,-1,47,-1013
14.287,-20,406,16386,38,-8,-1015
14.29,-20,406,16386,38,-8,-1015
14.294,714,284,16306,33,-37,-1017
14.298,1158,-24,16204,4,-4,-1011
14.308,-70,356,16378,-22,54,-1000
14.312,182,70,16350,-17,25,-1004
14.316,182,70,16350,-17,25,-1004
14.32,386,-128,16344,-14,22,-1005
14.324,262,-146,16402,-7,27,-1005
14.334,364,-122,16444,4,18,-1016
14.337,286,-108,16408,9,14,-1024
14.341,286,-108,16408,9,14,-1024
14.345,298,-8,16456,12,11,-1034
14.349,430,-168,16366,13,12,-1046
14.359,454,-334,16390,11,33,-1072
14.363,238,-244,16348,19,42,-1088
14.367,122,74,16360,26,35,-1106
14.37,122,74,16360,26,35,-1106
14.374,124,350,16336,29,16,-1122
14.384,784,-110,16314,-13,32,-1152
14.437,442,-460,16346,-5,2,-1269
14.441,656,-792,16298,-19,20,-1269
14.445,656,-792,16298,-19,20,-1269
14.455,-18,-528,16456,-29,55,-1273
14.459,-126,-378,16432,-4,24,-1281
14.462,68,-494,16418,30,-12,-1291
14.466,68,-494,16418,30,-12,-1291
14.471,234,-556,16366,53,-30,-1300
14.481,112,6,16320,65,-30,-1317
14.484,266,278,16244,59,-43,-1325
14.489,500,90,16286,35,-36,-1328
14.492,370,-58,16328,10,3,-1328
14.496,370,-58,16328,10,3,-1328
14.506,310,-154,16328,-6,40,-1335
14.51,314,-62,16418,-3,43,-1338
14.513,264,138,16436,-1,46,-1340
14.517,506,208,16424,-7,49,-1338
14.521,506,208,16424,-7,49,-1338
14.531,168,-330,16466,-10,53,-1331
14.535,-156,-310,16484,13,20,-1330
14.539,0,-140,16434,57,-42,-1329
14.542,636,172,16346,71,-81,-1330
14.547,1158,50,16214,40,-53,-1325
14.557,18,234,16448,-1,43,-1311
14.564,138,228,16410,9,7,-1311
14.586,286,-140,16340,-7,35,-1299
14.607,160,50,16422,-13,55,-1295
14.622,604,-266,16466,20,-4,-1319
14.664,616,12,16294,8,27,-1461
14.681,212,264,16344,-47,95,-1548
14.689,106,278,16314,-57,90,-1569
14.693,640,-274,16488,-68,81,-1591
14.697,526,-292,16416,-64,87,-1619
14.707,158,-174,16544,-29,62,-1685
14.711,158,-174,16544,-29,62,-1685
14.719,166,-72,16536,90,-25,-1761
14.723,122,106,16444,138,-63,-1800
14.737,1220,178,16000,67,-41,-1895
14.745,1256,-392,16196,-14,46,-1917
14.749,742,-712,16478,-59,117,-1942
14.78,724,-112,16192,62,-47,-2038
14.784,1060,-444,16206,24,-4,-2042
14.788,708,-512,16410,3,56,-2050
14.796,-340,476,16396,18,30,-2062
14.806,436,128,16260,9,-14,-2061
14.813,696,-324,16378,-10,31,-2064
14.817,510,-174,16340,3,47,-2069
14.822,332,30,16302,10,56,-2072
14.836,-110,-246,16484,15,54,-2074
14.84,-472,-316,16476,34,31,-2075
14.844,-492,4,16526,62,-16,-2075
14.848,142,668,16352,74,-69,-2078
14.858,2150,438,16082,5,-95,-2085
14.862,2150,-568,16292,-22,5,-2081
14.866,1324,-808,16500,8,116,-2079
14.87,1324,-808,16500,8,116,-2079
14.874,-452,1454,16212,27,153,-2085
14.884,410,-754,16470,-29,55,-2079
14.888,26,-512,16580,-4,97,-2079
14.892,-730,496,16368,11,88,-2079
14.896,-164,-234,16430,5,34,-2070
14.905,352,-566,16478,9,16,-2061
14.909,148,-164,16452,28,11,-2058
14.914,444,-24,16450,35,5,-2054
14.917,650,242,16306,35,5,-2049
14.921,746,472,16276,24,10,-2044
14.931,542,146,16370,7,52,-2035
14.935,542,146,16370,7,52,-2035
14.939,20,438,16316,4,58,-2028
14.943,186,34,16418,-7,41,-2015
14.947,448,-372,16468,-1,52,-2003
14.958,-258,506,16372,19,23,-1979
14.962,432,-46,16366,16,-23,-1965
14.966,796,-86,16344,29,-21,-1958
14.97,796,-86,16344,29,-21,-1958
14.979,1098,356,16272,19,14,-1950
14.983,1172,410,16324,-7,16,-1949
14.987,1220,80,16428,-26,36,-1946
14.991,712,-20,16484,-19,82,-1943
14.995,712,-20,16484,-19,82,-1943
15.005,34,162,16518,-21,74,-1922
15.009,-828,86,16478,-10,61,-1904
15.013,-250,74,16424,22,16,-1881
15.017,294,-2,16288,22,-3,-1860
15.021,294,-2,16288,22,-3,-1860
15.031,-14,246,16394,13,28,-1831
15.035,52,148,16428,11,16,-1818
15.039,146,56,16388,17,15,-1809
15.043,138,96,16372,27,9,-1805
15.047,310,126,16360,31,4,-1805
15.057,644,204,16346,17,19,-1815
15.062,590,126,16410,12,33,-1827
15.066,590,126,16410,12,33,-1827
15.07,520,14,16462,6,35,-1840
15.074,436,134,16366,6,38,-1853
15.083,382,-18,16420,-11,18,-1875
15.087,476,-262,16416,-6,33,-1884
15.091,476,-262,16416,-6,33,-1884
15.095,248,-140,16446,10,54,-1893
15.099,14,280,16346,14,44,-1900
15.108,680,-94,16378,8,16,-1906
15.112,804,-88,16386,13,27,-1908
15.116,804,-88,16386,13,27,-1908
15.12,754,118,16370,15,34,-1911
15.124,448,588,16328,9,42,-1912
15.133,100,474,16386,-32,46,-1899
15.137,76,-52,16414,-45,47,-1890
15.141,-232,-318,16528,-27,50,-1878
15.145,-232,-318,16528,-27,50,-1878
15.154,-158,-62,16436,30,2,-1842
15.158,322,-76,16424,31,-4,-1826
15.164,598,-76,16352,30,-6,-1814
15.168,888,-14,16376,32,2,-1806
15.172,848,-12,16402,39,24,-1801
15.18,198,496,16308,44,45,-1796
15.185,82,590,16330,28,42,-1792
15.189,370,224,16522,8,42,-1789
15.192,66,124,16506,3,45,-1786
15.196,-522,446,16404,2,32,-1781
15.205,-130,194,16360,-4,2,-1776
15.209,230,8,16372,-8,-15,-1774
15.213,522,-102,16334,-7,-15,-1774
15.217,666,46,16356,-5,-5,-1779
15.221,804,6,16396,-2,14,-1783
15.23,664,52,16398,3,37,-1786
15.234,108,216,16412,8,52,-1791
15.238,-266,274,16388,8,46,-1796
15.242,-132,210,16414,3,24,-1803
15.246,246,-34,16416,2,15,-1811
15.256,524,-52,16456,12,20,-1817
15.26,350,178,16318,21,27,-1827
15.264,236,286,16408,23,32,-1840
15.268,164,332,16356,23,35,-1854
15.272,-108,498,16360,17,34,-1866
15.281,262,328,16374,0,23,-1886
15.285,262,328,16374,0,23,-1886
15.289,544,50,16326,-6,29,-1893
15.293,502,-88,16404,-5,42,-1898
15.297,534,-184,16388,4,54,-1902
15.307,-296,352,16468,25,68,-1903
15.311,-296,352,16468,25,68,-1903
15.315,-412,700,16380,17,38,-1899
15.319,178,632,16302,-3,18,-1893
15.323,506,210,16318,-21,25,-1891
15.333,-144,-12,16468,-24,36,-1886
15.337,-216,-12,16442,-14,20,-1879
15.341,-216,-12,16442,-14,20,-1879
15.345,238,-256,16440,-6,13,-1872
15.349,420,-288,16416,12,20,-1865
15.359,160,192,16500,36,31,-1859
15.363,166,190,16414,36,26,-1858
15.368,210,258,16424,33,22,-1860
15.372,14,278,16436,31,20,-1864
15.381,136,160,16418,24,1,-1871
15.385,136,160,16418,24,1,-1871
15.39,414,32,16358,21,-5,-1877
15.394,540,166,16392,18,2,-1883
